PID,CID,BID,Country,Image,English Title,English Body,Target Gender,Age min,Age max,Target city
2,392,95,AR,AR_Revised_Male_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,120,AR,AR_Revised_Male_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,145,AR,AR_Revised_Male_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,170,AR,AR_Revised_Male_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,195,AR,AR_Revised_Male_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,220,AR,AR_Revised_Male_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,245,AR,AR_Revised_Male_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,392,270,AR,AR_Revised_Male_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,393,4,AR,AR_Revised_Male_1,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,13,AR,AR_Revised_Male_2,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,22,AR,AR_Revised_Male_3,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,31,AR,AR_Revised_Male_4,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,40,AR,AR_Revised_Male_5,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,49,AR,AR_Revised_Male_6,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,58,AR,AR_Revised_Male_7,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,67,AR,AR_Revised_Male_8,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,393,95,AR,AR_Revised_Male_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,120,AR,AR_Revised_Male_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,145,AR,AR_Revised_Male_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,170,AR,AR_Revised_Male_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,195,AR,AR_Revised_Male_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,220,AR,AR_Revised_Male_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,245,AR,AR_Revised_Male_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,393,270,AR,AR_Revised_Male_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,394,4,AR,AR_Revised_Male_1,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,13,AR,AR_Revised_Male_2,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,22,AR,AR_Revised_Male_3,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,31,AR,AR_Revised_Male_4,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,40,AR,AR_Revised_Male_5,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,49,AR,AR_Revised_Male_6,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,58,AR,AR_Revised_Male_7,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,67,AR,AR_Revised_Male_8,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,394,95,AR,AR_Revised_Male_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,120,AR,AR_Revised_Male_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,145,AR,AR_Revised_Male_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,170,AR,AR_Revised_Male_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,195,AR,AR_Revised_Male_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,220,AR,AR_Revised_Male_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,245,AR,AR_Revised_Male_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,394,270,AR,AR_Revised_Male_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,395,5,AR,AR_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,11,AR,AR_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,17,AR,AR_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,23,AR,AR_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,29,AR,AR_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,35,AR,AR_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,41,AR,AR_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,47,AR,AR_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,53,AR,AR_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,395,77,AR,AR_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,102,AR,AR_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,127,AR,AR_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,152,AR,AR_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,177,AR,AR_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,202,AR,AR_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,227,AR,AR_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,252,AR,AR_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,395,277,AR,AR_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,396,5,AR,AR_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,11,AR,AR_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,17,AR,AR_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,23,AR,AR_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,29,AR,AR_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,35,AR,AR_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,41,AR,AR_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,47,AR,AR_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,53,AR,AR_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,396,77,AR,AR_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,102,AR,AR_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,127,AR,AR_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,152,AR,AR_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,177,AR,AR_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,202,AR,AR_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,227,AR,AR_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,252,AR,AR_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,396,277,AR,AR_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,397,5,AR,AR_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,11,AR,AR_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,17,AR,AR_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,23,AR,AR_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,29,AR,AR_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,35,AR,AR_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,41,AR,AR_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,47,AR,AR_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,53,AR,AR_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,397,77,AR,AR_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,102,AR,AR_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,127,AR,AR_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,152,AR,AR_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,177,AR,AR_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,202,AR,AR_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,227,AR,AR_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,252,AR,AR_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,397,277,AR,AR_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,404,10,MX,MX_Revised_Male_1,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,31,MX,MX_Revised_Male_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,44,MX,MX_Revised_Male_2,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,65,MX,MX_Revised_Male_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,78,MX,MX_Revised_Male_3,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,99,MX,MX_Revised_Male_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,112,MX,MX_Revised_Male_4,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,133,MX,MX_Revised_Male_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,146,MX,MX_Revised_Male_5,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,167,MX,MX_Revised_Male_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,180,MX,MX_Revised_Male_6,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,201,MX,MX_Revised_Male_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,214,MX,MX_Revised_Male_7,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,235,MX,MX_Revised_Male_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,404,248,MX,MX_Revised_Male_8,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,18,25,
2,404,269,MX,MX_Revised_Male_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,405,10,MX,MX_Revised_Male_1,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,31,MX,MX_Revised_Male_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,44,MX,MX_Revised_Male_2,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,65,MX,MX_Revised_Male_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,78,MX,MX_Revised_Male_3,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,99,MX,MX_Revised_Male_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,112,MX,MX_Revised_Male_4,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,133,MX,MX_Revised_Male_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,146,MX,MX_Revised_Male_5,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,167,MX,MX_Revised_Male_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,180,MX,MX_Revised_Male_6,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,201,MX,MX_Revised_Male_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,214,MX,MX_Revised_Male_7,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,235,MX,MX_Revised_Male_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,405,248,MX,MX_Revised_Male_8,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,26,30,
2,405,269,MX,MX_Revised_Male_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,406,10,MX,MX_Revised_Male_1,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,31,MX,MX_Revised_Male_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,44,MX,MX_Revised_Male_2,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,65,MX,MX_Revised_Male_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,78,MX,MX_Revised_Male_3,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,99,MX,MX_Revised_Male_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,112,MX,MX_Revised_Male_4,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,133,MX,MX_Revised_Male_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,146,MX,MX_Revised_Male_5,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,167,MX,MX_Revised_Male_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,180,MX,MX_Revised_Male_6,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,201,MX,MX_Revised_Male_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,214,MX,MX_Revised_Male_7,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,235,MX,MX_Revised_Male_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,406,248,MX,MX_Revised_Male_8,Duego - New friends,"Do you want to make new friends? Join Duego, check pictures, make friends and have fun!",F,31,39,
2,406,269,MX,MX_Revised_Male_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,407,11,MX,MX_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,29,MX,MX_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,42,MX,MX_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,60,MX,MX_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,73,MX,MX_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,91,MX,MX_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,104,MX,MX_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,122,MX,MX_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,135,MX,MX_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,153,MX,MX_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,166,MX,MX_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,184,MX,MX_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,197,MX,MX_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,215,MX,MX_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,228,MX,MX_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,246,MX,MX_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,407,259,MX,MX_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,18,25,
2,407,277,MX,MX_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,18,25,
2,408,11,MX,MX_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,29,MX,MX_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,42,MX,MX_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,60,MX,MX_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,73,MX,MX_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,91,MX,MX_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,104,MX,MX_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,122,MX,MX_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,135,MX,MX_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,153,MX,MX_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,166,MX,MX_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,184,MX,MX_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,197,MX,MX_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,215,MX,MX_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,228,MX,MX_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,246,MX,MX_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,408,259,MX,MX_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,26,30,
2,408,277,MX,MX_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,26,30,
2,409,11,MX,MX_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,29,MX,MX_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,42,MX,MX_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,60,MX,MX_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,73,MX,MX_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,91,MX,MX_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,104,MX,MX_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,122,MX,MX_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,135,MX,MX_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,153,MX,MX_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,166,MX,MX_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,184,MX,MX_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,197,MX,MX_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,215,MX,MX_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,228,MX,MX_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,246,MX,MX_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,409,259,MX,MX_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",M,31,39,
2,409,277,MX,MX_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",M,31,39,
2,440,5,AR,AR_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,11,AR,AR_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,17,AR,AR_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,23,AR,AR_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,29,AR,AR_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,35,AR,AR_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,41,AR,AR_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,47,AR,AR_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,53,AR,AR_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,440,77,AR,AR_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,102,AR,AR_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,127,AR,AR_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,152,AR,AR_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,177,AR,AR_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,202,AR,AR_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,227,AR,AR_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
