@relation pl-tagged-with_images-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute 'Image Hash' {116698595132761:40b2e1869c404365471afdb2effedc12,116698595132761:8c33b139c3720a7045767311af33e705,116698595132761:de36e80732d3e2190003bda99acb73f4,116698595132761:6f75c3b93f13c42225954a820dcfe49d,116698595132761:83a32dc15ebdb84c61c2328b558865b2,116698595132761:56105dbc02aa3b2d418a8fcd834bc532,116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,116698595132761:6f4674dcfff6b02531bd008e595f2eb8,116698595132761:67c7450182c3ce5db986a4b6d3805c0e,116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,116698595132761:eacd0f1fc32e39e792f4f523f4888e34}
@attribute Gender {Women,Men}
@attribute Age {0,1,2,3,4}
@attribute Clicks numeric
@attribute Impressions numeric
@attribute body-albo numeric
@attribute title-ciekawą numeric
@attribute body-dołącz numeric
@attribute body-dziś numeric
@attribute title-lubi numeric
@attribute title-ludzi numeric
@attribute title-miasta numeric
@attribute body-miejsce numeric
@attribute body-niusy numeric
@attribute body-okolicy numeric
@attribute body-osób numeric
@attribute title-osób numeric
@attribute body-pogadać numeric
@attribute title-poznać numeric
@attribute body-rozrywka numeric
@attribute body-socializing numeric
@attribute body-spotkać numeric
@attribute body-super numeric
@attribute body-surfuj numeric
@attribute title-szuka numeric
@attribute body-teraz numeric
@attribute body-topie numeric
@attribute title-towarzyskie numeric
@attribute body-twoich numeric
@attribute body-zaznaj numeric
@attribute body-zechcesz numeric
@attribute body-znajomi numeric
@attribute body-zwlekaj numeric
@attribute title-życie numeric
@attribute title-żywo numeric

@data
116698595132761:8c33b139c3720a7045767311af33e705,Women,1,0,4025,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,1,85,491483,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,1,0,9655,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,1,0,8377,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,1,426,2325671,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,1,2,20146,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,1,0,4000,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,1,169,872341,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,2,0,2965,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,2,1,11973,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,2,3,24439,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,2,2,14200,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,2,43,216004,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,2,0,2982,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,2,1,8480,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,2,0,2918,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,3,214,849403,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,3,0,3349,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,3,54,216957,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,2,0,2448,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,2,0,2971,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,2,1,8596,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,2,3,21937,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,3,96,409861,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,2,0,3063,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,2,0,20119,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,2,5,37053,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,2,774,3266914,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,3,90,380349,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,3,6,28161,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,3,6,29793,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,3,41,176978,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,3,0,3470,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,3,56,269738,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,3,2,11881,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,3,92,402580,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,3,2,12899,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,3,0,3210,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,3,55,257468,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,3,8,36372,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,0,0,2559,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,0,1,10343,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,0,0,3937,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,0,308,1699410,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,0,238,1366672,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,0,29,167252,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,0,53,326979,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,0,0,2515,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,0,1,12892,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,0,127,755577,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,0,0,2422,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,0,0,2310,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,0,21,125955,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,0,35,209221,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,0,1,14574,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,0,50,293597,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,Men,1,2,21168,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,Men,1,5,38630,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,Men,1,7,56395,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,Men,1,0,6033,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,Men,1,65,408850,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,Men,1,9,59330,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Men,1,0,5532,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Men,1,17,119741,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Men,1,56,368376,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Men,1,14,97724,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Men,1,5,39173,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Men,1,17,116750,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Men,1,20,142420,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Men,1,0,5486,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Men,1,72,431112,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Men,1,7,49621,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,Men,2,2,14900,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,Men,2,10,54065,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,Men,2,89,429324,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,Men,2,13,71562,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,Men,2,0,3684,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Men,2,0,3591,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,Men,2,0,3361,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Men,2,0,3688,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Men,2,3,19453,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Men,2,24,125289,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Men,2,0,8282,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Men,2,3,19250,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Men,2,0,8381,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Men,2,501,2306376,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Men,2,12,68845,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Men,2,1,9460,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,Men,0,168,992254,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,Men,0,0,7471,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,Men,0,33,180637,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,Men,0,10,73144,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Men,0,0,22393,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,Men,0,2,19199,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Men,0,0,7878,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,Men,0,0,17024,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Men,0,1,22316,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Men,0,176,1071833,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Men,0,1,12028,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Men,0,0,6583,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Men,0,3,42685,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Men,0,5,40820,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Men,0,81,530208,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Men,0,205,996426,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,4,2,7490,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,4,14,39906,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,4,0,1137,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,4,0,1135,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,4,0,1135,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,4,504,1324580,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,4,1,4226,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,4,29,93269,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,4,1,5227,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,4,3,11239,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,4,2,7552,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,4,1,4333,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,4,0,1104,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,4,396,999596,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,4,5,16819,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,4,2,4497,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,0,0,4443,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,0,0,4433,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,0,0,4450,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,Women,0,47,260232,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,0,0,4478,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:40b2e1869c404365471afdb2effedc12,Women,0,257,1309520,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,Women,0,4,38738,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,0,0,4540,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,Women,0,17,125470,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,Women,0,3,29878,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,Women,0,17,88019,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,0,5,37220,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,Women,0,0,4428,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,Women,0,3,35487,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
